,0
vm_percent,26.066666666666666
swap_percent,0.0
cpuloadavg_1min,11.878797743055557
cpuloadavg_5min,15.546332465277779
cpu_0,3955.157333333333
cpu_1,2866.311
cpu_psi_total,116016236.33333333
mem_psi_total,220651.0
io_psi_total,951947878.6666666
acc,39.60000276565552
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,8
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
