,0
vm_percent,25.599999999999998
swap_percent,0.0
cpuloadavg_1min,13.75732421875
cpuloadavg_5min,13.53759765625
cpu_0,3694.4266666666667
cpu_1,2567.1696666666667
cpu_psi_total,106751316.33333333
mem_psi_total,217134.0
io_psi_total,940383297.3333334
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,8
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
