,0
vm_percent,77.20869565217392
swap_percent,8.92282608695652
cpuloadavg_1min,98.47845547441123
cpuloadavg_5min,96.74001500226449
acc,77.99999713897705
prune_config,ln_structured
prune_ratio,0.0
model_name,vgg16
batchsz_arg,4
num_workers_arg,8
chipset_name,Cortex-A53
arch,aarch64
l1_size,
l2_size,
