,0
vm_percent,25.299999999999997
swap_percent,0.0
cpuloadavg_1min,32.88981119791667
cpuloadavg_5min,25.520833333333332
cpu_0,3695.1189999999997
cpu_1,3720.0205
cpu_psi_total,178013386.5
mem_psi_total,223036.0
io_psi_total,1038113776.0
acc,57.600003480911255
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,googlenet
batchsz_arg,4
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
