,0
vm_percent,26.133333333333336
swap_percent,0.0
cpuloadavg_1min,14.336480034722221
cpuloadavg_5min,13.852267795138888
cpu_0,3757.2343333333333
cpu_1,2846.764333333333
cpu_psi_total,154966960.33333334
mem_psi_total,220655.0
io_psi_total,1015552752.0
acc,70.6000030040741
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,googlenet
batchsz_arg,32
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
