,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 17:35:06.120935,2133.425,3681.037,2151.465,3603.274,3502.186,4299.716,2148.044,2149.512,2064.391,3730.165,2079.885,2200.0,4300.969,4297.492,2149.409,2200.0,635515364.0,0.0,0.03,0.05,106372248.0,0.0,0.0,0.0,30294376908.0,2.89,3.59,2.96,0,768,12288,8.7615966796875,10.223388671875,12.225341796875,50418458624,40457678848,19.8,9087938560,8278589440,13218824192,25865015296,1467437056,31584493568,264355840,2317684736,99998494720,455307264,99543187456,0.5,1125670912,4198232064,1806950,4375179,86442374144,356062458880,37368104,174656975,307730,4821556,50071892
1,2024-04-18 17:35:08.349259,2200.0,2089.636,4175.887,4174.942,4149.815,3509.402,3976.454,2200.0,2783.306,2200.0,2200.0,4164.012,4168.88,4052.883,4176.154,2087.338,635528153.0,0.0,0.03,0.05,106372248.0,0.0,0.0,0.0,30294412491.0,2.55,3.5,2.95,1,1271,12288,8.7615966796875,10.223388671875,12.225341796875,50418458624,39662252032,21.3,9736101888,7483117568,13895761920,25865060352,1467453440,31731785728,411619328,2322169856,99998494720,455307264,99543187456,0.5,1125670912,4198232064,1806950,4375304,86442374144,356063597568,37368104,174658067,307730,4821597,50072408
