,0
vm_percent,24.833333333333332
swap_percent,0.5
cpuloadavg_1min,12.200927734375
cpuloadavg_5min,15.793863932291666
cpu_0,3457.5333333333333
cpu_1,2759.3366666666666
cpu_psi_total,672126126.6666666
mem_psi_total,106372648.0
io_psi_total,30523441152.666668
acc,NDF-OOM
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,128
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
