,0
vm_percent,26.2
swap_percent,0.0
cpuloadavg_1min,14.957682291666666
cpuloadavg_5min,16.383192274305554
cpu_0,3886.2056666666667
cpu_1,3861.3700000000003
cpu_psi_total,115821514.66666667
mem_psi_total,220651.0
io_psi_total,951656732.6666666
acc,39.60000276565552
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,16
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
