,0
vm_percent,18.0
swap_percent,0.5
cpuloadavg_1min,6.75811767578125
cpuloadavg_5min,7.4737548828125
cpu_0,3100.0225
cpu_1,3115.6255
cpu_psi_total,621648640.0
mem_psi_total,106372248.0
io_psi_total,30100239525.5
acc,61.400002241134644
prune_config,l1_unstructured
prune_ratio,0.5
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
