,0
vm_percent,2.0619433198380572
swap_percent,0.0
cpuloadavg_1min,1.4908344579397212
cpuloadavg_5min,1.5147323436797122
cpu_0,1139.3925668016195
cpu_1,1001.6902145748988
cpu_psi_total,339821785.5991903
mem_psi_total,0.0
io_psi_total,192323091.67206478
acc,31.00000023841858
prune_config,ln_structured
prune_ratio,0.4
chipset_name,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz
arch,x86_64
l1_size,1.1 MiB
l2_size,36 MiB
