,0
vm_percent,26.900000000000002
swap_percent,0.0
cpuloadavg_1min,14.046223958333334
cpuloadavg_5min,16.495768229166664
cpu_0,4021.4429999999998
cpu_1,3961.0623333333333
cpu_psi_total,112753612.33333333
mem_psi_total,218306.0
io_psi_total,947543985.3333334
acc,50.60000419616699
prune_config,ln_structured
prune_ratio,0.1
model_name,alexnet
batchsz_arg,128
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
