,0
vm_percent,25.333333333333332
swap_percent,0.5
cpuloadavg_1min,20.7366943359375
cpuloadavg_5min,21.5789794921875
cpu_0,3293.5759999999996
cpu_1,2782.0473333333334
cpu_psi_total,681966492.3333334
mem_psi_total,106372711.0
io_psi_total,30585655987.333332
acc,32.8000009059906
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,googlenet
batchsz_arg,64
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
