,counter-value,unit,event,event-runtime,pcnt-running,metric-value,metric-unit
0,6079400870322,,instructions,1471316840682,83.35,0.94,insn per cycle
1,6439518460606,,cycles,1470943926909,83.33,,
2,109046808579,,cache-references,1470921980102,83.33,,
3,11149271150,,cache-misses,1471076966797,83.34,10.224,of all cache refs
4,1462944264782,,branches,1470939855865,83.33,,
5,8581969534,,branch-misses,1177104978367,66.68,0.59,of all branches
