,0
vm_percent,25.933333333333334
swap_percent,0.0
cpuloadavg_1min,9.2529296875
cpuloadavg_5min,13.700358072916666
cpu_0,4043.195333333333
cpu_1,3964.8176666666673
cpu_psi_total,125541222.66666667
mem_psi_total,220651.0
io_psi_total,964050610.0
acc,46.00000083446503
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,4
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
