,0
vm_percent,25.866666666666664
swap_percent,0.5
cpuloadavg_1min,11.997477213541666
cpuloadavg_5min,15.687052408854166
cpu_0,2845.39
cpu_1,2833.799333333334
cpu_psi_total,687566799.6666666
mem_psi_total,106372711.0
io_psi_total,30614973061.0
acc,49.800002574920654
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,googlenet
batchsz_arg,32
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
