,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47,cpu_48,cpu_49,cpu_50,cpu_51,cpu_52,cpu_53,cpu_54,cpu_55,cpu_56,cpu_57,cpu_58,cpu_59,cpu_60,cpu_61,cpu_62,cpu_63,cpu_64,cpu_65,cpu_66,cpu_67,cpu_68,cpu_69,cpu_70,cpu_71,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 02:42:04.230655,1000.07,1000.143,1000.306,1000.314,1000.317,1000.399,1000.277,1000.335,1000.124,1000.282,1000.283,1000.44,1000.26,1000.339,1000.179,1000.39,1000.172,1000.24,1000.291,2833.261,1468.094,1247.12,1721.462,1000.025,1000.421,1000.335,1000.297,1000.378,1000.362,1000.248,1000.391,1000.358,1000.291,1000.3,1000.331,1000.395,1001.038,1000.861,1000.412,1000.111,1000.223,1000.356,1000.03,1000.41,1000.467,1000.358,1000.281,1000.3,1000.294,1000.323,1000.334,1000.096,1000.318,1000.114,1000.232,1257.776,1048.263,1074.365,1009.495,1000.588,1000.289,1000.331,1000.415,1000.359,1000.352,1000.321,1000.293,1000.162,1000.451,1000.334,1000.167,1000.271,342410157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192415117.0,0.0,0.0,0.0,0,6,23040,1.5555555555555556,1.541666666666667,1.5138888888888888,404328329216,399493218304,1.2,2136313856,364365254656,8542642176,28053405696,793513984,37033246720,8249344,2395131904,2147479552,0,2147479552,0.0,0,0,59100,1223513,2012013056,50227397632,18276,2897222,13526,629399,2003536
1,2024-04-18 02:42:06.495783,1000.087,1029.697,1025.392,1001.189,1000.329,1000.64,1000.582,1000.424,1000.659,1000.75,1000.446,1000.944,1000.3,1000.546,1000.345,1000.448,1000.34,1000.429,2260.119,2233.797,1806.819,1329.188,1611.779,2205.373,1985.752,2301.308,1758.18,1162.31,2537.931,1817.203,2301.152,2542.414,2525.089,2300.559,2300.978,2565.054,1000.333,1049.122,1048.162,1000.118,1000.808,1001.379,1000.849,1000.215,1000.639,1000.192,1000.953,1000.25,1000.627,1000.668,1000.738,1000.691,1000.847,1000.699,2232.953,1781.894,2299.419,2350.751,1088.8,2300.19,1106.324,2301.432,1625.259,2982.041,2704.03,1921.13,2301.565,2722.237,2857.207,2301.961,2301.128,2904.772,342488385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192415117.0,0.0,0.0,0.0,0,6,23040,1.541666666666667,1.541666666666667,1.5138888888888888,404328329216,399207006208,1.3,2422747136,364078796800,8806469632,28053639168,793513984,37033271296,8249344,2396504064,2147479552,0,2147479552,0.0,0,0,59100,1223513,2012013056,50227397632,18276,2897222,13526,629399,2003536
2,2024-04-18 02:42:08.786216,1000.086,1000.057,1001.292,1000.356,1000.179,1000.526,1001.047,1001.524,1000.742,1000.619,1000.819,1000.812,1000.562,1000.668,1000.798,1000.583,1000.959,1000.902,1887.336,1601.432,1977.556,1511.283,2301.792,1540.208,1992.378,2201.11,1795.393,1965.377,1577.106,1287.286,1601.275,1573.572,1601.632,1601.315,1600.679,3042.267,1000.289,1000.915,1000.238,1000.691,1000.384,1000.335,1000.151,1000.314,1000.979,1000.256,1000.816,1000.714,1000.727,1000.543,1000.515,1000.676,1000.502,1000.585,2215.486,1601.435,2049.551,1340.082,2301.459,1549.864,2271.64,2184.135,1998.295,2174.849,1573.245,1259.453,1601.295,1481.918,1601.111,1601.2,1601.097,3617.759,342493312.0,0.59,0.12,0.02,0.0,0.0,0.0,0.0,192415207.0,0.0,0.0,0.0,17,1296,23040,1.541666666666667,1.541666666666667,1.5138888888888888,404328329216,398160879616,1.5,3458478080,363032145920,9727270912,28064575488,793513984,37044191232,18735104,2404257792,2147479552,0,2147479552,0.0,0,0,59100,1223542,2012013056,50227643392,18276,2897328,13526,629410,2003556
3,2024-04-18 02:42:11.082319,1000.08,1000.175,1397.229,1000.864,1000.398,1000.59,1000.198,1000.527,1000.702,1000.926,1000.74,1000.466,1000.501,1000.312,1000.971,1000.599,1000.674,1000.821,1939.534,1355.496,1982.181,1041.793,1634.944,1281.763,2034.575,1955.295,2202.169,2205.754,1576.939,1200.687,1601.273,1549.437,1600.811,1521.935,1601.581,3024.941,1000.252,1000.986,1114.975,1000.403,1000.094,1000.62,1000.859,1000.781,1000.532,1000.248,1000.657,1000.957,1000.582,1000.515,1000.851,1000.317,1000.365,1001.085,2295.089,1422.594,2075.957,1090.225,2048.915,1160.056,2844.87,2175.129,2191.336,2193.763,1573.687,1200.192,1601.159,1541.851,1600.43,1535.255,1601.064,3602.758,342493513.0,0.48,0.12,0.02,0.0,0.0,0.0,0.0,192415245.0,0.0,0.0,0.0,6,2136,23040,1.527777777777778,1.541666666666667,1.5138888888888888,404328329216,398144069632,1.5,3475288064,363015335936,9742966784,28064579584,793513984,37044191232,18735104,2404548608,2147479552,0,2147479552,0.0,0,0,59100,1223544,2012013056,50227692544,18276,2897338,13526,629420,2003572
4,2024-04-18 02:42:13.380773,1000.053,1000.16,1000.431,1000.123,1000.543,1000.319,1000.766,1000.647,1000.438,1000.405,1001.007,1000.781,1000.49,1000.742,1000.089,1000.86,1000.853,1000.862,1710.289,1243.479,1889.35,1000.733,1000.632,1038.787,1389.388,1600.698,1551.253,1600.517,1289.163,1058.148,1300.667,1157.859,1300.952,1188.076,1301.096,3188.908,1001.212,1001.105,1000.937,1000.484,1000.452,1000.321,1000.227,1000.613,1000.285,1000.71,1000.332,1000.417,1000.409,1000.714,1000.948,1000.645,1000.689,1000.755,1701.883,1289.882,1990.331,1000.807,999.945,1013.742,1466.365,1600.764,1542.48,1600.85,1287.846,1086.478,1300.713,1186.163,1300.71,1157.997,1301.019,3601.552,342493690.0,0.39,0.11,0.02,0.0,0.0,0.0,0.0,192415245.0,0.0,0.0,0.0,6,2136,23040,1.527777777777778,1.541666666666667,1.5138888888888888,404328329216,398141997056,1.5,3477360640,363013263360,9745510400,28064579584,793513984,37044191232,18735104,2404548608,2147479552,0,2147479552,0.0,0,0,59100,1223544,2012013056,50227692544,18276,2897338,13526,629420,2003572
5,2024-04-18 02:42:15.678270,1000.079,1000.56,1000.603,1000.999,1000.377,1000.207,1000.324,1000.578,1000.332,1000.303,1000.566,1000.477,1000.835,1000.277,1000.853,1000.581,1000.602,1000.497,1588.141,1176.574,1877.204,1001.047,1000.442,1039.637,1540.266,1601.296,1548.003,1600.788,1292.494,1089.622,1301.124,1113.148,1301.217,1169.18,1300.658,3163.997,1001.449,1000.467,1000.824,1000.14,1000.997,1000.619,1000.685,1000.901,1000.64,1000.762,1000.106,1000.725,1000.784,1000.457,1000.613,1000.323,1000.734,1000.172,1559.016,1181.246,1999.62,1000.409,1000.513,1089.926,1416.289,1600.945,1540.851,1600.873,1288.283,1088.213,1300.855,1168.524,1300.86,1081.448,1300.634,3625.632,342493953.0,0.32,0.11,0.02,0.0,0.0,0.0,0.0,192415294.0,0.0,0.0,0.0,22,2136,23040,1.5138888888888888,1.541666666666667,1.5138888888888888,404328329216,398138384384,1.5,3480973312,363009650688,9748951040,28064579584,793513984,37044191232,18735104,2404548608,2147479552,0,2147479552,0.0,0,0,59100,1223546,2012013056,50227717120,18276,2897348,13526,629424,2003588
6,2024-04-18 02:42:17.978993,1000.05,1000.524,1000.737,1000.71,1000.392,1000.403,1000.791,1000.514,1000.959,1000.863,1000.527,1000.655,1000.713,1000.947,1000.629,1000.51,1000.733,1000.86,1356.236,1179.27,1922.366,1000.698,1040.378,1087.741,1465.171,1402.252,1418.02,1602.006,1289.267,1000.23,1301.091,1113.967,1300.73,1078.107,1301.202,3040.744,1001.045,1000.479,1000.634,1000.186,1000.509,1000.818,1000.588,1000.923,1000.481,1000.857,1000.319,1000.352,1000.766,1000.507,1000.932,1000.458,1000.777,1000.345,1551.745,1277.791,2031.149,1001.057,1040.636,1089.544,1404.398,1246.613,1531.331,1600.977,1287.329,1000.449,1300.854,1169.619,1300.744,1178.145,1300.96,3609.258,342494175.0,0.26,0.1,0.02,0.0,0.0,0.0,0.0,192415294.0,0.0,0.0,0.0,4,2136,23040,1.5138888888888888,1.541666666666667,1.5138888888888888,404328329216,398136070144,1.5,3483287552,363007336448,9751937024,28064587776,793513984,37044191232,18735104,2404548608,2147479552,0,2147479552,0.0,0,0,59100,1223546,2012013056,50227717120,18276,2897348,13526,629424,2003588
7,2024-04-18 02:42:20.274629,1000.028,1000.59,1000.109,1000.909,1000.567,1000.861,1000.887,1000.527,1000.721,1000.612,1000.493,1000.693,1000.537,1000.711,1000.74,1000.665,1000.565,1000.781,1385.272,1270.62,1981.058,1000.374,1000.524,1000.487,1397.153,1532.316,1254.711,1601.003,1258.828,1000.826,1300.664,1177.035,1301.326,1169.705,1300.743,3039.33,1001.138,1000.708,1000.762,1000.131,1000.388,1001.049,1000.142,1000.624,1000.327,1000.792,1000.392,1000.217,1000.336,1000.94,1000.532,1000.889,1000.574,1000.256,1548.195,1126.056,2093.388,1000.67,1000.799,1000.44,1455.487,1360.989,1531.982,1601.195,1286.088,1000.854,1300.814,1173.401,1300.744,1080.776,1300.873,3609.181,342494346.0,0.21,0.1,0.02,0.0,0.0,0.0,0.0,192415340.0,0.0,0.0,0.0,55,1532,23040,1.5000000000000002,1.541666666666667,1.5138888888888888,404328329216,398133739520,1.5,3485614080,363005005824,9754173440,28064587776,793518080,37044191232,18735104,2404548608,2147479552,0,2147479552,0.0,0,0,59100,1223548,2012013056,50227729408,18276,2897357,13526,629425,2003600
8,2024-04-18 02:42:22.570234,1000.054,1000.12,1000.701,1000.685,1000.836,1000.523,1000.636,1000.613,1000.684,1001.177,1000.371,1000.134,1000.829,1000.673,1000.638,1000.741,1001.093,1000.748,1537.091,1178.017,1988.352,1000.649,1000.308,1001.067,1403.982,1495.132,1549.161,1601.123,1214.258,1000.514,1300.763,1113.395,1301.06,1172.93,1300.143,3039.484,1001.015,1001.021,1000.698,1000.821,1000.533,1000.635,1000.662,1000.576,1000.867,1000.112,1000.675,1001.058,1000.87,1000.756,1000.834,1000.867,1000.791,1000.633,1248.808,1216.39,2095.376,1000.853,1000.495,1000.179,1540.503,1582.501,1541.578,1601.21,1285.951,1000.776,1300.514,1170.36,1300.564,1177.82,1300.374,3611.439,342494495.0,0.17,0.1,0.02,0.0,0.0,0.0,0.0,192415340.0,0.0,0.0,0.0,9,2844,23040,1.5000000000000002,1.541666666666667,1.5138888888888888,404328329216,398123876352,1.5,3495477248,362995142656,9763856384,28064591872,793518080,37044191232,18735104,2404597760,2147479552,0,2147479552,0.0,0,0,59100,1223548,2012013056,50227729408,18276,2897357,13526,629425,2003600
9,2024-04-18 02:42:24.868826,1000.05,1000.105,1000.914,1000.746,1000.639,1000.685,1000.637,1000.424,1000.92,1000.59,1000.584,1000.271,1000.837,1000.785,1000.5,1000.415,1000.343,1000.86,1350.091,1180.397,1930.985,1000.812,1000.588,1000.894,1491.015,1491.709,1547.682,1601.365,1183.771,1000.633,1300.986,1031.98,1300.82,1173.304,1301.092,3045.308,1000.946,1001.054,1000.593,1001.042,1000.425,1000.687,1000.405,1000.715,1000.629,1000.564,1001.056,1000.5,1000.497,1000.74,1000.68,1000.669,1000.554,1000.533,1249.113,1215.687,2030.348,1000.446,1000.679,1000.086,1463.625,1519.17,1540.502,1600.689,1273.799,1000.202,1300.849,1149.722,1300.71,1191.44,1300.848,3591.916,342494767.0,0.11,0.09,0.02,0.0,0.0,0.0,0.0,192415376.0,0.0,0.0,0.0,100,2848,23040,1.5000000000000002,1.527777777777778,1.5138888888888888,404328329216,398121521152,1.5,3497832448,362992787456,9765822464,28064591872,793518080,37044191232,18735104,2404630528,2147479552,0,2147479552,0.0,0,0,59100,1223551,2012013056,50227758080,18276,2897372,13526,629429,2003620
