,0
vm_percent,24.65
swap_percent,0.0
cpuloadavg_1min,17.159016927083336
cpuloadavg_5min,13.985188802083334
cpu_0,3916.6625
cpu_1,3878.0299999999997
cpu_psi_total,68145853.5
mem_psi_total,214796.0
io_psi_total,874807867.0
acc,NDF-OOM
prune_config,l1_unstructured
prune_ratio,0.5
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
