,0
vm_percent,54.01666666666667
swap_percent,0.7000000000000001
cpuloadavg_1min,61.82793511284723
cpuloadavg_5min,64.1628689236111
acc,46.00000083446503
prune_config,random_unstructured
prune_ratio,0.4
model_name,alexnet
batchsz_arg,8
num_workers_arg,4
chipset_name,Cortex-A53
arch,aarch64
l1_size,
l2_size,
