,0
vm_percent,26.099999999999998
swap_percent,0.0
cpuloadavg_1min,11.173502604166666
cpuloadavg_5min,14.423285590277779
cpu_0,3995.2616666666668
cpu_1,2893.5106666666666
cpu_psi_total,104030138.66666667
mem_psi_total,217134.0
io_psi_total,935541756.3333334
acc,55.400002002716064
prune_config,l1_unstructured
prune_ratio,0.1
model_name,alexnet
batchsz_arg,32
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
