,counter-value,unit,event,event-runtime,pcnt-running,metric-value,metric-unit
0,2096996275117,,instructions,526880268544,83.32,0.92,insn per cycle
1,2289224952722,,cycles,527030124161,83.34,,
2,38671406771,,cache-references,527050344695,83.35,,
3,4403280869,,cache-misses,526761845643,83.3,11.386,of all cache refs
4,493900886327,,branches,526968232809,83.33,,
5,2896029456,,branch-misses,421617788112,66.67,0.59,of all branches
