,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47,cpu_48,cpu_49,cpu_50,cpu_51,cpu_52,cpu_53,cpu_54,cpu_55,cpu_56,cpu_57,cpu_58,cpu_59,cpu_60,cpu_61,cpu_62,cpu_63,cpu_64,cpu_65,cpu_66,cpu_67,cpu_68,cpu_69,cpu_70,cpu_71,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 18:35:17.478543,1000.05,1000.475,1000.677,1000.402,1000.884,1000.912,1000.335,1000.425,1000.696,1000.506,1000.209,1000.342,1000.459,1000.379,1000.31,1000.313,1000.24,1000.654,1000.444,1011.031,1022.916,1440.522,1948.713,1205.766,1000.54,1000.377,1000.496,1000.583,1000.604,1000.546,1000.354,1000.241,1000.518,1000.983,1000.504,1000.623,1000.185,1000.396,1000.49,1000.551,1000.103,1000.092,1000.088,1000.629,1000.838,1000.849,1000.906,1000.391,1000.736,1000.787,1000.517,1000.643,1000.633,1000.782,1000.981,1250.289,1014.954,1087.277,1574.436,1358.804,1000.65,1000.505,1000.495,1000.837,1000.314,1000.602,1000.522,1000.97,1000.662,1000.112,1000.773,1000.9,544074104.0,0.93,1.12,1.29,0.0,0.0,0.0,0.0,198971128.0,0.0,0.0,0.0,0,4,23040,2.2083333333333335,3.763888888888889,5.138888888888889,404328329216,399378288640,1.2,2251538432,363870191616,8771801088,28201951232,827310080,37379289088,8282112,2494799872,2147479552,0,2147479552,0.0,0,0,61339,1361076,2163487232,52008702976,18703,3210532,13756,717614,2204864
1,2024-04-18 18:35:19.745671,1000.062,1000.395,1000.146,1000.267,1000.615,1001.044,1000.607,1000.214,1000.275,1000.422,1007.2,1000.494,1000.408,3544.838,1000.447,1000.371,1000.305,1000.94,1852.526,1619.845,1303.221,1512.74,1664.085,1705.779,1436.51,1559.955,1850.626,1854.941,1841.772,1666.514,1709.225,2227.951,1881.592,2109.565,2110.964,1962.432,1001.181,1000.876,1000.903,1000.898,1000.043,1000.111,1000.033,1000.456,1001.063,1000.872,1049.748,1000.31,1000.835,1326.025,1000.973,1000.764,1001.111,1000.046,1633.832,1402.977,1145.821,1518.441,1547.486,1699.66,1393.913,2085.44,1738.376,1727.415,1711.267,2604.794,1733.389,1744.17,2156.516,2386.17,2380.479,2838.649,544143272.0,1.3,1.18,1.3,0.0,0.0,0.0,0.0,198971150.0,0.0,0.0,0.0,0,6,23040,2.2083333333333335,3.763888888888889,5.138888888888889,404328329216,399001927680,1.3,2627874816,363493826560,9126133760,28201955328,827318272,37379309568,8282112,2495520768,2147479552,0,2147479552,0.0,0,0,61339,1361080,2163487232,52008850432,18703,3210549,13756,717646,2204888
2,2024-04-18 18:35:22.045272,1000.001,1000.358,1000.768,1000.918,1000.373,1000.77,1000.591,1276.501,3577.02,1000.472,1000.191,1000.376,1000.344,1088.088,1000.432,1000.297,1000.3,1000.453,1001.177,1340.012,1286.376,1572.976,1000.578,1000.457,1706.22,1418.919,1000.794,1000.613,1000.497,1346.976,1142.587,1000.456,1000.911,1000.819,1000.758,1596.319,1000.564,1000.641,1000.878,1000.176,1000.077,1000.168,1000.616,1275.255,3231.296,1000.629,1000.876,1000.711,1000.904,1041.476,1000.608,1000.487,1000.544,1000.78,1000.188,1041.407,1165.071,1271.607,1000.203,1000.979,1719.459,1261.124,1000.463,1000.519,1000.592,1338.037,1159.151,1000.549,1000.806,1000.271,1000.652,1604.35,544176128.0,1.07,1.15,1.29,0.0,0.0,0.0,0.0,198971246.0,0.0,0.0,0.0,0,1492,23040,2.1527777777777777,3.7222222222222228,5.111111111111112,404328329216,398019878912,1.6,3599413248,362511753216,9980129280,28212482048,827318272,37389844480,18817024,2501505024,2147479552,0,2147479552,0.0,0,0,61339,1361080,2163487232,52008850432,18703,3210549,13756,717646,2204888
3,2024-04-18 18:35:24.343806,1000.403,1000.263,1000.828,1000.729,1000.565,1001.144,1000.589,1000.858,3583.541,1000.022,1000.197,1000.752,1000.436,1000.667,1000.876,1000.716,1000.639,1000.314,1722.714,1266.317,1000.725,1559.788,1000.716,1000.691,1522.753,1241.401,1000.248,1000.268,1000.742,1347.343,1338.291,1000.94,1000.654,1000.554,1000.351,1215.599,1000.493,1000.395,1000.645,1000.801,1000.077,1000.074,1000.657,1000.808,3401.775,1000.866,1000.697,1000.339,1000.747,1000.395,1000.79,1000.794,1000.305,1000.525,1193.102,1255.66,1000.443,1479.732,1000.157,1000.228,2093.305,1500.648,1000.559,1000.35,1000.114,1261.87,1215.298,1001.003,1000.922,1000.907,1000.499,1165.433,544176181.0,1.05,1.14,1.29,0.0,0.0,0.0,0.0,198971320.0,0.0,0.0,0.0,0,2978,23040,2.1527777777777777,3.7222222222222228,5.111111111111112,404328329216,396968439808,1.8,4380143616,361460150272,10751684608,28483182592,827318272,37660717056,289525760,2504376320,2147479552,0,2147479552,0.0,0,0,61339,1361084,2163487232,52008903680,18703,3210570,13756,717654,2204900
