,vm_percent,swap_percent,cpuloadavg_1min,cpuloadavg_5min,cpu_0,cpu_1,cpu_psi_total,mem_psi_total,io_psi_total
0,6.1,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
1,7.1,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
2,7.3,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
3,7.3,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
4,7.4,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
5,7.4,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
6,7.4,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
7,7.5,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
8,7.6,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
9,7.6,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
10,7.6,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
11,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
12,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
13,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
14,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
15,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
16,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
17,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
18,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
19,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
20,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
21,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
22,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
23,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
24,7.7,0.0,3253.570556640625,3209.869384765625,1052281.5010000002,1052270.124,2589832271.0,956160.0,86983836582.0
