,0
vm_percent,25.866666666666664
swap_percent,0.0
cpuloadavg_1min,15.622287326388888
cpuloadavg_5min,20.59054904513889
cpu_0,3810.5623333333333
cpu_1,3722.9733333333334
cpu_psi_total,92059789.66666667
mem_psi_total,217120.0
io_psi_total,924608943.3333334
acc,67.20000505447388
prune_config,random_unstructured
prune_ratio,0.0
model_name,resnet
batchsz_arg,64
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
