,0
vm_percent,25.399999999999995
swap_percent,0.0
cpuloadavg_1min,11.012098524305555
cpuloadavg_5min,15.119086371527779
cpu_0,4026.0636666666664
cpu_1,1866.8363333333334
cpu_psi_total,116169159.33333333
mem_psi_total,220651.0
io_psi_total,952256440.0
acc,39.60000276565552
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
