,0
vm_percent,1.5
swap_percent,0.0
cpuloadavg_1min,4.638888888888889
cpuloadavg_5min,5.173611111111112
cpu_0,1000.0627499999999
cpu_1,1000.6629999999999
cpu_psi_total,710607942.75
mem_psi_total,0.0
io_psi_total,202009181.5
acc,70.6000030040741
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,googlenet
batchsz_arg,64
num_workers_arg,1
chipset_name,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz
arch,x86_64
l1_size,1.1 MiB
l2_size,36 MiB
