,0
vm_percent,25.066666666666663
swap_percent,0.0
cpuloadavg_1min,10.692003038194445
cpuloadavg_5min,14.320203993055555
cpu_0,4120.618666666666
cpu_1,4255.372333333334
cpu_psi_total,117551058.33333333
mem_psi_total,220651.0
io_psi_total,953989722.3333334
acc,24.400001764297485
prune_config,ln_structured
prune_ratio,0.5
model_name,alexnet
batchsz_arg,128
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
