,0
vm_percent,18.049999999999997
swap_percent,0.5
cpuloadavg_1min,17.5201416015625
cpuloadavg_5min,16.0491943359375
cpu_0,3126.7995
cpu_1,3136.3505
cpu_psi_total,623745430.5
mem_psi_total,106372248.0
io_psi_total,30110060539.0
acc,59.400004148483276
prune_config,ln_structured
prune_ratio,0.2
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
