,0
vm_percent,20.766666666666666
swap_percent,0.5
cpuloadavg_1min,16.449991861979168
cpuloadavg_5min,21.657307942708332
cpu_0,2693.9763333333335
cpu_1,2179.0923333333335
cpu_psi_total,631199847.0
mem_psi_total,106372248.0
io_psi_total,30257738487.666668
acc,70.40000557899475
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,resnet
batchsz_arg,8
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
