,0
vm_percent,26.03333333333333
swap_percent,0.0
cpuloadavg_1min,13.431803385416666
cpuloadavg_5min,15.916612413194443
cpu_0,4170.885666666666
cpu_1,2986.784
cpu_psi_total,129602742.33333333
mem_psi_total,220651.0
io_psi_total,970324227.3333334
acc,21.400001645088196
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,32
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
