,0
vm_percent,21.599999999999998
swap_percent,0.5
cpuloadavg_1min,10.261027018229166
cpuloadavg_5min,13.078816731770834
cpu_0,2704.5866666666666
cpu_1,2155.8313333333335
cpu_psi_total,650066451.0
mem_psi_total,106372248.0
io_psi_total,30376542999.666668
acc,37.60000169277191
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,128
num_workers_arg,8
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
