,0
vm_percent,25.666666666666668
swap_percent,0.5
cpuloadavg_1min,11.0504150390625
cpuloadavg_5min,16.5283203125
cpu_0,2773.470333333333
cpu_1,3314.7453333333337
cpu_psi_total,687232803.6666666
mem_psi_total,106372711.0
io_psi_total,30613542579.666668
acc,57.600003480911255
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,googlenet
batchsz_arg,4
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
