,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 16:24:09.618405,2072.572,4220.852,4213.048,4009.522,2111.043,3601.755,2109.736,3385.645,2096.858,4219.801,3476.022,2414.342,2200.0,4223.953,2112.455,2200.0,623917509.0,0.35,0.26,0.17,106372248.0,0.0,0.0,0.0,30111085988.0,3.71,2.62,2.54,2,815,12288,23.1414794921875,17.266845703125,15.0909423828125,50418458624,41815986176,17.1,7733932032,9713303552,11874664448,25801351168,1450160128,31521062912,260042752,2309382144,99998494720,455307264,99543187456,0.5,1125670912,4198232064,1806850,4328295,86438400000,355246322688,37362973,173184566,307730,4777572,49595788
1,2024-04-18 16:24:11.860830,4045.429,2200.0,4050.475,4045.112,4059.204,4045.301,4045.295,4044.983,3979.05,4045.466,4045.427,3996.227,4044.995,2200.0,4072.641,2200.0,623939836.0,0.28,0.25,0.17,106372248.0,0.0,0.0,0.0,30111089831.0,3.04,2.54,2.53,0,993,12288,23.1414794921875,17.266845703125,15.0909423828125,50418458624,40924160000,18.8,8615239680,8821469184,12648038400,25801363456,1450164224,31531585536,270569472,2311532544,99998494720,455307264,99543187456,0.5,1125670912,4198232064,1806850,4328319,86438400000,355246793728,37362973,173184724,307730,4777600,49595840
