,0
vm_percent,1.8
swap_percent,0.0
cpuloadavg_1min,60.666666666666664
cpuloadavg_5min,29.44444444444444
cpu_0,6811.799
cpu_1,5733.068
cpu_psi_total,487295712.0
mem_psi_total,0.0
io_psi_total,128684810.0
acc,49.400001764297485
prune_config,random_unstructured
prune_ratio,0.3
chipset_name,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz
arch,x86_64
l1_size,1.1 MiB
l2_size,36 MiB
