,0
vm_percent,26.7
swap_percent,0.0
cpuloadavg_1min,14.320203993055557
cpuloadavg_5min,16.215006510416668
cpu_0,3918.034666666667
cpu_1,3931.3236666666667
cpu_psi_total,129436376.66666667
mem_psi_total,220651.0
io_psi_total,970145724.3333334
acc,21.400001645088196
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,64
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
