,0
vm_percent,23.066666666666666
swap_percent,0.5
cpuloadavg_1min,14.1998291015625
cpuloadavg_5min,15.7440185546875
cpu_0,2855.6356666666666
cpu_1,2117.9179999999997
cpu_psi_total,663269702.3333334
mem_psi_total,106372648.0
io_psi_total,30460689236.666668
acc,70.40000557899475
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,vgg16
batchsz_arg,8
num_workers_arg,2
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
