,0
vm_percent,27.46666666666667
swap_percent,0.0
cpuloadavg_1min,11.831325954861114
cpuloadavg_5min,13.618977864583334
cpu_0,3723.066666666666
cpu_1,3217.8884999999996
cpu_psi_total,147204035.33333334
mem_psi_total,220651.0
io_psi_total,1001111797.8333334
acc,69.0000057220459
prune_config,random_unstructured
prune_ratio,0.1
model_name,vgg16
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
