,0
vm_percent,25.46666666666667
swap_percent,0.5
cpuloadavg_1min,22.981770833333332
cpuloadavg_5min,18.95751953125
cpu_0,2792.509666666667
cpu_1,2809.9269999999997
cpu_psi_total,685490885.0
mem_psi_total,106372711.0
io_psi_total,30604089888.333332
acc,65.00000357627869
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,googlenet
batchsz_arg,16
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
