,0
vm_percent,26.333333333333332
swap_percent,0.0
cpuloadavg_1min,10.108778211805555
cpuloadavg_5min,13.96484375
cpu_0,4162.374
cpu_1,4168.725666666666
cpu_psi_total,125456211.33333333
mem_psi_total,220651.0
io_psi_total,964013505.6666666
acc,47.00000286102295
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
