,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time,nvme-Composite-current,nvme-Composite-high,nvme-Composite-critical,nvme-Sensor 1-current,nvme-Sensor 1-high,nvme-Sensor 1-critical,nvme-Sensor 2-current,nvme-Sensor 2-high,nvme-Sensor 2-critical,k10temp-Tctl-current,k10temp-Tctl-high,k10temp-Tctl-critical,k10temp-Tccd1-current,k10temp-Tccd1-high,k10temp-Tccd1-critical,kraken2-Coolant-current,kraken2-Coolant-high,kraken2-Coolant-critical
0,2024-04-11 14:54:43.707084,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,47362326528,6.1,2422956032,43388608512,4146020352,1796816896,377102336,4229820416,24305664,588668928,99998494720,0,99998494720,0.0,0,0,88713,24236,3745765888,379331584,1347802,609055,39162,30063,334420,45.85,81.85,84.85,45.85,65261.85,65261.85,55.85,65261.85,65261.85,54.0,,,44.25,,,40.1,,
1,2024-04-11 14:54:45.910788,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46838276096,7.1,2936934400,42863702016,4538744832,1797652480,377110528,4240740352,34791424,594378752,99998494720,0,99998494720,0.0,0,0,88713,24238,3745765888,379376640,1347802,609064,39162,30072,334432,45.85,81.85,84.85,45.85,65261.85,65261.85,56.85,65261.85,65261.85,58.125,,,54.75,,,40.1,,
2,2024-04-11 14:54:48.113196,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46815875072,7.1,2959335424,42840072192,4563066880,1797689344,377118720,4241960960,34791424,594767872,99998494720,0,99998494720,0.0,0,0,88723,24245,3746945536,380662784,1347840,609297,39162,30085,334560,45.85,81.85,84.85,45.85,65261.85,65261.85,55.85,65261.85,65261.85,57.75,,,57.75,,,40.1,,
3,2024-04-11 14:54:50.329114,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46761730048,7.3,3013480448,42785927168,4617297920,1797689344,377118720,4241960960,34791424,594767872,99998494720,0,99998494720,0.0,0,0,88723,24249,3746945536,381096960,1347840,609327,39162,30085,334572,46.85,81.85,84.85,46.85,65261.85,65261.85,56.85,65261.85,65261.85,57.375,,,56.75,,,40.1,,
4,2024-04-11 14:54:52.529787,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46737567744,7.3,3037626368,42756603904,4646248448,1797689344,377135104,4247121920,34791424,594837504,99998494720,0,99998494720,0.0,0,0,88765,24258,3752102400,381178880,1348693,609383,39162,30096,335452,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,56.375,,,52.25,,,40.1,,
5,2024-04-11 14:54:54.725876,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46716403712,7.3,3058798592,42734538752,4667854848,1797697536,377135104,4248014848,34791424,594935808,99998494720,0,99998494720,0.0,0,0,88775,24258,3753024000,381178880,1349002,609383,39162,30096,335764,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,55.75,,,52.25,,,40.1,,
6,2024-04-11 14:54:56.943347,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46710247424,7.4,3064922112,42728349696,4673368064,1797701632,377143296,4248072192,34791424,594935808,99998494720,0,99998494720,0.0,0,0,88775,24260,3753024000,381195264,1349002,609392,39162,30098,335776,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,55.75,,,53.75,,,40.1,,
7,2024-04-11 14:54:59.136867,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46699499520,7.4,3075710976,42717552640,4680376320,1797750784,377143296,4248080384,34791424,594935808,99998494720,0,99998494720,0.0,0,0,88775,24273,3753024000,381318144,1349002,609459,39162,30099,335788,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,56.125,,,55.0,,,40.1,,
8,2024-04-11 14:55:01.361851,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46622076928,7.5,3148926976,42640113664,4759113728,1797750784,377151488,4252295168,38989824,595046400,99998494720,0,99998494720,0.0,0,0,88775,24275,3753024000,381342720,1349002,609467,39162,30103,335804,45.85,81.85,84.85,45.85,65261.85,65261.85,56.85,65261.85,65261.85,56.625,,,54.5,,,40.1,,
9,2024-04-11 14:55:03.561800,1221088.927,1113682.9229999995,1055791.7860000003,1152317.2019999998,1134193.4400000004,1225987.7589999998,1057096.9619999998,1266319.5159999996,1210581.9069999987,1081198.1210000005,1058998.978,1103934.6450000003,1136767.0310000002,1257807.7639999993,1058043.455,1218315.8139999998,2352651743.0,0.0,0.0,0.0,958152.0,0.0,0.0,0.0,84107773948.0,168.39999999999992,168.46000000000012,136.08,2,466,11264,3275.506591796875,3260.711669921875,3263.5284423828125,50418487296,46599925760,7.6,3171065856,42617921536,4780503040,1797787648,377159680,4252340224,38989824,595083264,99998494720,0,99998494720,0.0,0,0,88775,24278,3753024000,381383680,1349002,609476,39162,30110,335816,45.85,81.85,84.85,45.85,65261.85,65261.85,55.85,65261.85,65261.85,56.875,,,55.0,,,40.1,,
