,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47,cpu_48,cpu_49,cpu_50,cpu_51,cpu_52,cpu_53,cpu_54,cpu_55,cpu_56,cpu_57,cpu_58,cpu_59,cpu_60,cpu_61,cpu_62,cpu_63,cpu_64,cpu_65,cpu_66,cpu_67,cpu_68,cpu_69,cpu_70,cpu_71,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 18:32:33.186217,1000.085,1000.353,1000.685,1000.4,1000.628,1007.476,1000.257,1000.934,1000.38,1000.572,1000.782,1000.787,1000.238,1000.917,1000.45,1000.526,1000.453,1000.147,1000.438,1000.549,1000.671,1000.758,1000.375,1254.858,1000.209,1300.692,1375.446,1566.993,1839.612,1209.077,1000.51,1000.695,1124.097,1000.259,1000.699,1000.444,1000.188,1000.716,1000.246,1000.546,1001.017,1014.229,1000.843,1000.059,1000.971,1000.661,1000.634,1000.301,1000.851,1000.139,1000.601,1000.831,1000.649,1001.052,1000.913,1000.703,1000.794,1000.533,1000.894,1109.418,1000.805,1300.687,1059.655,1521.389,1983.982,1369.451,1000.65,1000.591,1411.833,1000.544,1000.475,1000.776,541654998.0,1.17,1.24,1.37,0.0,0.0,0.0,0.0,198917973.0,0.0,0.0,0.0,0,4,23040,1.7361111111111112,4.402777777777778,5.569444444444445,404328329216,399390564352,1.2,2239270912,363884244992,8709545984,28260032512,827195392,37377617920,8273920,2485596160,2147479552,0,2147479552,0.0,0,0,61339,1360309,2163487232,52001698816,18703,3209298,13756,716713,2204148
1,2024-04-18 18:32:35.412635,1000.089,1001.197,1000.16,1000.631,1000.724,1175.574,1000.673,1269.006,1000.822,1000.339,1000.424,1001.186,1000.227,1001.189,1000.518,1000.248,1525.585,1031.693,3688.547,2230.392,2199.419,1275.668,2230.85,2301.196,2301.401,2280.278,2301.247,2301.353,1935.324,3046.836,2300.923,2075.021,2690.163,2533.096,2538.51,2422.633,1001.659,1000.197,1000.801,1000.016,1001.092,2032.919,1001.01,1089.619,1000.11,1001.245,1000.505,1000.277,1000.964,1000.045,1000.756,1001.134,1021.7,1011.105,3546.631,1938.448,2112.818,1535.371,1763.337,2301.729,2301.28,2213.034,2301.478,2301.265,1995.787,2326.696,2301.641,2097.598,2646.536,2676.988,2682.769,2566.436,541715208.0,1.5,1.29,1.38,0.0,0.0,0.0,0.0,198917985.0,0.0,0.0,0.0,0,6,23040,1.8194444444444444,4.375,5.555555555555555,404328329216,398984413184,1.3,2645405696,363478093824,9092702208,28260032512,827199488,37377630208,8273920,2486513664,2147479552,0,2147479552,0.0,0,0,61339,1360311,2163487232,52001809408,18703,3209309,13756,716738,2204160
2,2024-04-18 18:32:37.714789,1000.084,3478.632,1171.064,1000.324,1000.949,1000.254,1000.2,1000.324,1000.23,1177.277,1000.241,1000.258,1000.257,1000.293,1000.322,1000.344,1000.254,1000.093,3318.05,3440.703,1000.007,1000.474,1926.24,1000.8,1000.587,1000.625,1122.914,1001.156,1971.271,1000.305,1859.146,1000.484,1001.324,1000.92,1000.962,2300.0,1000.324,3126.556,1121.169,1000.285,1000.38,1000.185,1000.249,1000.211,1000.254,1174.251,1000.308,1000.892,1000.326,1000.433,1000.131,1000.217,1000.179,1000.329,2593.636,3472.97,1000.417,1000.749,1910.154,1000.402,1000.66,1000.634,1100.272,1000.206,1436.871,1000.385,1735.385,1000.783,1000.249,1000.462,1000.724,2300.226,541787327.0,1.23,1.25,1.37,0.0,0.0,0.0,0.0,198918038.0,0.0,0.0,0.0,2,1416,23040,1.8194444444444444,4.375,5.555555555555555,404328329216,397702246400,1.6,3750883328,362195922944,10061213696,28436721664,827199488,37554323456,184963072,2498859008,2147479552,0,2147479552,0.0,0,0,61339,1360311,2163487232,52001809408,18703,3209309,13756,716738,2204160
3,2024-04-18 18:32:40.015294,1000.052,1000.887,1000.868,1000.918,1000.946,1001.257,1000.752,999.924,1000.731,1000.757,1000.355,1000.386,1000.613,1001.273,1000.827,1000.742,1000.653,1001.151,1000.031,1224.003,1000.049,1000.022,1079.48,1000.026,1000.049,1000.021,1015.922,1000.05,1618.022,1000.024,2415.013,1175.281,1000.036,1000.032,1000.051,3589.008,1000.814,1000.359,1000.333,1000.163,1000.466,1000.23,1000.268,1000.517,1000.199,1000.47,1000.327,1000.381,1000.87,1000.423,1000.089,1000.489,1000.534,1000.323,1000.049,1450.828,1000.034,1000.042,1076.883,1000.06,1000.067,1000.056,1019.209,1000.054,1636.145,1000.05,2397.199,1167.379,1000.034,1000.024,1000.038,2978.675,541787343.0,1.55,1.31,1.38,0.0,0.0,0.0,0.0,198918068.0,0.0,0.0,0.0,0,1784,23040,1.8194444444444444,4.375,5.555555555555555,404328329216,397126737920,1.8,4188520448,361620398080,10500890624,28574633984,827199488,37692211200,322850816,2503622656,2147479552,0,2147479552,0.0,0,0,61339,1360361,2163487232,52002063360,18703,3209376,13756,716749,2204176
