,0
vm_percent,24.46666666666667
swap_percent,0.5
cpuloadavg_1min,11.537679036458334
cpuloadavg_5min,13.367716471354166
cpu_0,2138.1693333333337
cpu_1,3540.1486666666665
cpu_psi_total,673062130.0
mem_psi_total,106372648.0
io_psi_total,30529682390.0
acc,62.00000047683716
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,vgg16
batchsz_arg,8
num_workers_arg,4
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
