,0
vm_percent,25.599999999999998
swap_percent,0.0
cpuloadavg_1min,16.70464409722222
cpuloadavg_5min,14.012315538194443
cpu_0,4065.269666666667
cpu_1,3010.0506666666665
cpu_psi_total,106537468.0
mem_psi_total,217134.0
io_psi_total,939888218.0
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,16
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
