,0
vm_percent,1.45
swap_percent,0.0
cpuloadavg_1min,19.680555555555554
cpuloadavg_5min,8.25
cpu_0,1024.39175
cpu_1,1000.40825
cpu_psi_total,445957712.75
mem_psi_total,0.0
io_psi_total,196258595.75
acc,16.600000858306885
prune_config,ln_structured
prune_ratio,0.6000000000000001
chipset_name,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz
arch,x86_64
l1_size,1.1 MiB
l2_size,36 MiB
