,0
vm_percent,25.766666666666666
swap_percent,0.0
cpuloadavg_1min,21.31076388888889
cpuloadavg_5min,17.40044487847222
cpu_0,3975.345333333333
cpu_1,3949.6283333333326
cpu_psi_total,111477447.33333333
mem_psi_total,217134.0
io_psi_total,945767502.0
acc,53.800004720687866
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
