,0
vm_percent,1.375
swap_percent,0.0
cpuloadavg_1min,9.13888888888889
cpuloadavg_5min,5.809027777777777
cpu_0,1000.1205
cpu_1,1000.483
cpu_psi_total,454126531.25
mem_psi_total,0.0
io_psi_total,196506647.5
acc,61.400002241134644
prune_config,ln_structured
prune_ratio,0.2
chipset_name,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz
arch,x86_64
l1_size,1.1 MiB
l2_size,36 MiB
