,0
vm_percent,26.0
swap_percent,0.0
cpuloadavg_1min,21.16156684027778
cpuloadavg_5min,17.228190104166668
cpu_0,3875.5653333333335
cpu_1,4011.267333333333
cpu_psi_total,128831160.66666667
mem_psi_total,220651.0
io_psi_total,968461146.3333334
acc,31.00000023841858
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,8
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
