,0
vm_percent,26.333333333333332
swap_percent,0.0
cpuloadavg_1min,14.263237847222221
cpuloadavg_5min,15.855577256944443
cpu_0,4074.7156666666665
cpu_1,4106.163333333333
cpu_psi_total,127471699.66666667
mem_psi_total,220651.0
io_psi_total,965856082.3333334
acc,34.40000116825104
prune_config,random_unstructured
prune_ratio,0.5
model_name,alexnet
batchsz_arg,16
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
