,0
vm_percent,26.333333333333332
swap_percent,0.0
cpuloadavg_1min,9.598795572916666
cpuloadavg_5min,13.674587673611112
cpu_0,4153.409333333333
cpu_1,3007.7160000000003
cpu_psi_total,125583866.66666667
mem_psi_total,220651.0
io_psi_total,964106495.3333334
acc,47.200003266334534
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
