,0
vm_percent,27.216666666666665
swap_percent,0.0
cpuloadavg_1min,10.382758246527779
cpuloadavg_5min,12.47965494791667
cpu_0,3755.7383333333332
cpu_1,3251.6336666666666
cpu_psi_total,149463626.0
mem_psi_total,220651.0
io_psi_total,1005986279.8333334
acc,68.4000015258789
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
