,0
vm_percent,25.533333333333335
swap_percent,0.5
cpuloadavg_1min,18.622843424479168
cpuloadavg_5min,17.449951171875
cpu_0,3501.169
cpu_1,3233.1409999999996
cpu_psi_total,685306992.3333334
mem_psi_total,106372711.0
io_psi_total,30602971212.333332
acc,63.40000033378601
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,googlenet
batchsz_arg,64
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
