,0
vm_percent,26.683333333333337
swap_percent,0.0
cpuloadavg_1min,10.123697916666666
cpuloadavg_5min,12.259250217013891
cpu_0,3692.1813333333334
cpu_1,3730.6755000000007
cpu_psi_total,149562691.16666666
mem_psi_total,220651.0
io_psi_total,1006270799.8333334
acc,68.80000233650208
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
