,0
vm_percent,24.433333333333334
swap_percent,0.5
cpuloadavg_1min,12.318929036458334
cpuloadavg_5min,15.032958984375
cpu_0,2861.718666666666
cpu_1,2790.7066666666665
cpu_psi_total,672390037.0
mem_psi_total,106372648.0
io_psi_total,30525672540.333332
acc,64.000004529953
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,16
num_workers_arg,4
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
