,0
vm_percent,25.933333333333337
swap_percent,0.0
cpuloadavg_1min,19.807942708333332
cpuloadavg_5min,15.34423828125
cpu_0,4023.9689999999996
cpu_1,4011.423666666667
cpu_psi_total,122116678.33333333
mem_psi_total,220651.0
io_psi_total,960074050.6666666
acc,55.400002002716064
prune_config,random_unstructured
prune_ratio,0.0
model_name,alexnet
batchsz_arg,4
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
