,0
vm_percent,18.833333333333332
swap_percent,0.5
cpuloadavg_1min,18.8262939453125
cpuloadavg_5min,14.68505859375
cpu_0,2875.0496666666663
cpu_1,2182.2803333333336
cpu_psi_total,622937467.3333334
mem_psi_total,106372248.0
io_psi_total,30104785021.333332
acc,NDF-OOM
prune_config,l1_unstructured
prune_ratio,0.5
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
