,0
vm_percent,23.933333333333337
swap_percent,0.5
cpuloadavg_1min,17.705281575520832
cpuloadavg_5min,16.410319010416668
cpu_0,3513.6656666666663
cpu_1,3249.772333333334
cpu_psi_total,670365214.6666666
mem_psi_total,106372648.0
io_psi_total,30508805046.333332
acc,69.80000138282776
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,8
num_workers_arg,4
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
