,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 20:32:11.542114,2112.206,4224.941,2112.545,4219.132,2124.501,2730.763,2412.37,4223.758,2106.868,4225.072,2107.055,4225.143,2112.383,2876.056,2119.962,4224.876,686355148.0,0.2,0.13,0.13,106372711.0,0.0,0.0,0.0,30608722434.0,1.23,2.0,2.25,3,932,12288,20.4193115234375,19.59228515625,19.17724609375,50418458624,38001278976,24.6,11486912512,5433241600,15717056512,26119041024,1548546048,31949758464,321781760,2369359872,99998494720,455307264,99543187456,0.5,1125699584,4198232064,1811138,4521630,86604219392,358628807680,37376091,178312751,307926,5014787,51373596
1,2024-04-18 20:32:13.752776,2200.0,2304.838,2087.941,4157.104,4158.172,2084.793,3600.0,4155.922,3509.423,2200.0,2082.689,4174.718,4150.219,2200.0,2942.619,4173.381,686388628.0,0.17,0.13,0.12,106372711.0,0.0,0.0,0.0,30608752119.0,1.18,1.97,2.24,2,1137,12288,20.4193115234375,19.59228515625,19.17724609375,50418458624,37367296000,25.9,12107595776,4799270912,16240496640,26119045120,1548550144,31963041792,335081472,2371526656,99998494720,455307264,99543187456,0.5,1125699584,4198232064,1811138,4521664,86604219392,358629499904,37376091,178313088,307926,5014842,51373888
