,0
vm_percent,26.933333333333334
swap_percent,0.0
cpuloadavg_1min,16.54730902777778
cpuloadavg_5min,16.895887586805554
cpu_0,3742.0730000000003
cpu_1,3261.882666666667
cpu_psi_total,143792960.66666666
mem_psi_total,220651.0
io_psi_total,995165339.3333334
acc,23.600001633167267
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,8
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
