,0
vm_percent,25.666666666666668
swap_percent,0.0
cpuloadavg_1min,16.041395399305557
cpuloadavg_5min,20.317925347222225
cpu_0,3941.2253333333333
cpu_1,3936.7303333333334
cpu_psi_total,92232830.33333333
mem_psi_total,217120.0
io_psi_total,924791607.3333334
acc,67.20000505447388
prune_config,random_unstructured
prune_ratio,0.0
model_name,resnet
batchsz_arg,32
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
