,0
vm_percent,21.566666666666666
swap_percent,0.5
cpuloadavg_1min,11.058553059895834
cpuloadavg_5min,14.8956298828125
cpu_0,2119.3366666666666
cpu_1,2717.0486666666666
cpu_psi_total,642204332.0
mem_psi_total,106372248.0
io_psi_total,30339144238.666668
acc,55.60000538825989
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,128
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
