,counter-value,unit,event,event-runtime,pcnt-running,metric-value,metric-unit
0,6036785636786,,instructions,1443025581124,83.32,0.95,insn per cycle
1,6323304360174,,cycles,1443551384129,83.35,,
2,108695200479,,cache-references,1443245814554,83.33,,
3,10938322581,,cache-misses,1443206186069,83.33,10.063,of all cache refs
4,1453018455368,,branches,1443222929938,83.33,,
5,8610566514,,branch-misses,1154272158354,66.65,0.59,of all branches
