,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time,nvme-Composite-current,nvme-Composite-high,nvme-Composite-critical,nvme-Sensor 1-current,nvme-Sensor 1-high,nvme-Sensor 1-critical,nvme-Sensor 2-current,nvme-Sensor 2-high,nvme-Sensor 2-critical,k10temp-Tctl-current,k10temp-Tctl-high,k10temp-Tctl-critical,k10temp-Tccd1-current,k10temp-Tccd1-high,k10temp-Tccd1-critical,kraken2-Coolant-current,kraken2-Coolant-high,kraken2-Coolant-critical
0,2024-04-11 15:47:47.150780,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,47330267136,6.1,2455367680,43312316416,4191645696,1825759232,383496192,4267307008,24367104,591278080,99998494720,0,99998494720,0.0,0,0,88898,29346,3759353344,448394240,1349172,667311,39162,32832,372076,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,53.875,,,45.0,,,40.2,,
1,2024-04-11 15:47:49.362219,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46811320320,7.2,2963963904,42792833024,4583665664,1826271232,383504384,4278185984,34709504,596537344,99998494720,0,99998494720,0.0,0,0,88898,29348,3759353344,448431104,1349172,667319,39162,32839,372088,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,57.875,,,54.5,,,40.2,,
2,2024-04-11 15:47:51.566179,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46774026240,7.2,3001106432,42754449408,4619677696,1826271232,383512576,4279418880,34852864,596668416,99998494720,0,99998494720,0.0,0,0,88908,29355,3760426496,449852416,1349176,667566,39162,32852,372184,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,57.625,,,55.75,,,40.2,,
3,2024-04-11 15:47:53.756653,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46735380480,7.3,3039760384,42715783168,4661776384,1826287616,383520768,4279422976,34852864,596672512,99998494720,0,99998494720,0.0,0,0,88908,29357,3760426496,449885184,1349176,667575,39162,32858,372196,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,57.25,,,56.25,,,40.2,,
4,2024-04-11 15:47:55.959763,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46709235712,7.4,3065905152,42689638400,4688027648,1826287616,383520768,4279422976,34852864,596836352,99998494720,0,99998494720,0.0,0,0,88908,29364,3760426496,449950720,1349176,667581,39162,32859,372204,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,57.125,,,53.5,,,40.2,,
5,2024-04-11 15:47:58.165996,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46688653312,7.4,3086454784,42669043712,4709507072,1826299904,383528960,4279459840,34852864,597000192,99998494720,0,99998494720,0.0,0,0,88908,29366,3760426496,449979392,1349176,667628,39162,32864,372252,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,56.875,,,55.5,,,40.2,,
6,2024-04-11 15:48:00.370168,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46681968640,7.4,3093131264,42662359040,4716290048,1826299904,383537152,4279459840,34852864,597196800,99998494720,0,99998494720,0.0,0,0,88908,29368,3760426496,449995776,1349176,667637,39162,32866,372264,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,56.875,,,53.5,,,40.2,,
7,2024-04-11 15:48:02.573862,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46630412288,7.5,3142254592,42610753536,4766674944,1826349056,383537152,4281942016,37335040,597196800,99998494720,0,99998494720,0.0,0,0,88908,29373,3760426496,450016256,1349176,667642,39162,32866,372268,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,57.125,,,65.25,,,40.2,,
8,2024-04-11 15:48:04.780818,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46578331648,7.6,3192610816,42558627840,4818759680,1826390016,383545344,4283703296,39051264,597331968,99998494720,0,99998494720,0.0,0,0,88908,29375,3760426496,450036736,1349176,667650,39162,32869,372280,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,57.5,,,57.0,,,40.2,,
9,2024-04-11 15:48:06.985124,1204213.2819999994,1205360.4609999987,1057754.6269999999,1164271.5540000002,1169017.1930000007,1221242.3149999995,1117966.8080000002,1064754.636,1241096.9889999994,1178512.0580000002,1056472.6179999996,1125484.728,1139265.0840000007,1263812.6460000006,1109385.7639999997,1072022.9010000003,2716181788.0,0.0,0.0,0.0,960144.0,0.0,0.0,0.0,88599321522.0,74.62000000000005,63.33,55.04000000000006,8,466,11264,3242.0623779296875,3211.4898681640625,3112.3138427734375,50418487296,46573584384,7.6,3197358080,42553880576,4818927616,1826390016,383545344,4283703296,39051264,597364736,99998494720,0,99998494720,0.0,0,0,88908,29375,3760426496,450036736,1349176,667650,39162,32869,372280,46.85,81.85,84.85,46.85,65261.85,65261.85,55.85,65261.85,65261.85,57.5,,,54.25,,,40.2,,
