,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 19:58:31.559192,4224.722,2110.589,2200.0,3380.149,2200.139,2198.688,2199.926,2199.884,4223.973,2112.809,3380.365,3379.519,2196.145,2200.0,2201.78,2199.679,675544659.0,0.21,0.14,0.08,106372648.0,0.0,0.0,0.0,30545550504.0,3.13,2.5,2.59,79,1121,12288,9.075927734375,12.9913330078125,14.4622802734375,50418458624,38447370240,23.7,11074695168,5936132096,15268909056,26069217280,1534377984,31873253376,287907840,2359103488,99998494720,455307264,99543187456,0.5,1125679104,4198232064,1811062,4490897,86603704320,358118286336,37374396,177551044,307926,4975293,51116616
1,2024-04-18 19:58:33.830475,4074.932,4074.09,4073.906,4074.578,4075.115,4044.403,4074.953,4059.197,4074.733,4073.831,4074.093,4074.415,4058.875,4063.474,4058.874,4059.195,675579994.0,0.17,0.13,0.08,106372648.0,0.0,0.0,0.0,30545578343.0,2.56,2.42,2.57,2,1316,12288,10.85205078125,13.2965087890625,14.5538330078125,50418458624,37687230464,25.3,11824492544,5175959552,15935205376,26069250048,1534390272,31883616256,298250240,2360926208,99998494720,455307264,99543187456,0.5,1125679104,4198232064,1811062,4490913,86603704320,358118499328,37374396,177551331,307926,4975330,51116856
