,0
vm_percent,25.666666666666668
swap_percent,0.0
cpuloadavg_1min,25.693088107638886
cpuloadavg_5min,19.471571180555554
cpu_0,3799.6870000000004
cpu_1,3800.8106666666667
cpu_psi_total,100457715.33333333
mem_psi_total,217134.0
io_psi_total,931135299.6666666
acc,0.0
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,resnet
batchsz_arg,16
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
