,0
vm_percent,1.4333333333333333
swap_percent,0.0
cpuloadavg_1min,6.962962962962963
cpuloadavg_5min,3.6944444444444446
cpu_0,1000.0653333333333
cpu_1,1086.0143333333333
cpu_psi_total,443173931.3333333
mem_psi_total,0.0
io_psi_total,196184228.33333334
acc,0.0
prune_config,random_unstructured
prune_ratio,0.7000000000000001
chipset_name,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz
arch,x86_64
l1_size,1.1 MiB
l2_size,36 MiB
